,datetime,bubble_count
1360,2020-02-02 04:55:01.877000,1361
1361,2020-02-02 05:27:35.611000,1362
1362,2020-02-02 06:57:31.351000,1363
1363,2020-02-02 08:09:32.977000,1364
1364,2020-02-02 09:33:02.447000,1365
1365,2020-02-02 11:37:26.064000,1366
1366,2020-02-02 12:32:09.294000,1367
1367,2020-02-02 12:32:28.185000,1368
1368,2020-02-02 12:34:45.858000,1369
1369,2020-02-02 12:35:00.499000,1370
1370,2020-02-02 14:23:16.094000,1371
1371,2020-02-03 00:11:59.567000,1372
1372,2020-02-03 00:47:57.526000,1373
1373,2020-02-03 00:48:16.654000,1374
1374,2020-02-03 00:59:58.362000,1375
1375,2020-02-03 02:47:44.155000,1376
1376,2020-02-03 05:46:42.163000,1377
1377,2020-02-03 06:49:49.460000,1378
1378,2020-02-03 09:13:01.848000,1379
1379,2020-02-03 09:35:05.995000,1380
1380,2020-02-03 11:29:36.160000,1381
